key,title,created,issue_type,reporter,site,title_clean,title_lower,category,confidence
SD-166261,kvs08 - nie uruchomił sie,2025-07-07 07:55:15.734000+02:00,Incydent,PL-00071 Lodz 03 Piotrkowska,071,kvs08 - nie uruchomił sie,kvs08 - nie uruchomił sie,inne,0.5
SD-166259,pin pad  nie działa a na wyświetlaczu komunikat z załącznika ,2025-07-07 07:48:14.982000+02:00,Incydent,Anna Domagała,Anna,pin pad  nie działa a na wyświetlaczu komunikat z załącznika,pin pad  nie działa a na wyświetlaczu komunikat z załącznika,inne,0.5
SD-166258,Tel. do zgłoszenia SD-166217,2025-07-07 07:47:33.583000+02:00,Incydent,PL-00266 Krakow 13 Mogilany,266,Tel. do zgłoszenia SD-166217,tel. do zgłoszenia sd-166217,inne,0.5
SD-166249,Głuchy telefon,2025-07-07 07:24:45.051000+02:00,Usługa,PL-00099 Lubin 1,099,Głuchy telefon,głuchy telefon,inne,0.5
SD-166248,Monitor do frytek,2025-07-07 07:18:11.161000+02:00,Incydent,PL-00639 Olsztyn Sikorskiego,639,Monitor do frytek,monitor do frytek,inne,0.5
SD-166247,CFS - Nie działa,2025-07-07 07:16:41.976000+02:00,Incydent,PL-00568 Pultusk,568,CFS - Nie działa,cfs - nie działa,inne,0.5
SD-166246,POS03 - problem z pinpadem,2025-07-07 07:15:49.768000+02:00,Incydent,PL-00222 Plock 2,222,POS03 - problem z pinpadem,pos03 - problem z pinpadem,inne,0.5
SD-166244,Wpiszcie proszę sprzedaż za 6-go,2025-07-07 07:10:52.131000+02:00,Usługa,Slawomir Malewicz,Slawomir,Wpiszcie proszę sprzedaż za 6-go,wpiszcie proszę sprzedaż za 6-go,inne,0.5
SD-166243,pos02 - time blocked,2025-07-07 07:09:22.509000+02:00,Incydent,PL-00547 Bielsk Podlaski,547,pos02 - time blocked,pos02 - time blocked,inne,0.5
SD-166242,Prośba o odblokowanie zamówień MOP,2025-07-07 07:07:08.943000+02:00,Usługa,PL-00455 Grodzisk Wielkopolski,455,Prośba o odblokowanie zamówień MOP,prośba o odblokowanie zamówień mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-166241,McDonald's PL Goleniow-61600270 Coates Support Case 00372096 Acknowledgment,2025-07-07 07:06:51.263000+02:00,Usługa,pl-asista,pl-asista,McDonald's PL Goleniow-61600270 Coates Support Case 00372096 Acknowledgment,mcdonald's pl goleniow-61600270 coates support case 00372096 acknowledgment,inne,0.5
SD-166240,cso25 - bluescreen,2025-07-07 07:05:28.558000+02:00,Incydent,PL-00533 Ruda Slaska 2 1-go Maja,533,cso25 - bluescreen,cso25 - bluescreen,inne,0.5
SD-166239,Windows - Zła godzina na ekranach i kasach po awarii prądu,2025-07-07 07:04:51.008000+02:00,Incydent,pl-00405,405,Windows - Zła godzina na ekranach i kasach po awarii prądu,windows - zła godzina na ekranach i kasach po awarii prądu,inne,0.5
SD-166238,mop - prośba o włączenie,2025-07-07 06:59:29.881000+02:00,Usługa,PL-00436 Gdynia 05 Dworzec PKP,436,mop - prośba o włączenie,mop - prośba o włączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-166236,błąd drukarki,2025-07-07 06:47:58.971000+02:00,Incydent,PL-00430 MOP Polesie A2 South,430,błąd drukarki,błąd drukarki,inne,0.5
SD-166235,pos01 - problem z terminalem,2025-07-07 06:42:03.584000+02:00,Incydent,PL-00594 Paslek,594,pos01 - problem z terminalem,pos01 - problem z terminalem,inne,0.5
SD-166234,Wprowadzenie sprzedaży za dzień 06.07.2025,2025-07-07 06:37:52.900000+02:00,Usługa,Slawomir Malewicz,Slawomir,Wprowadzenie sprzedaży za dzień 06.07.2025,wprowadzenie sprzedaży za dzień 06.07.2025,inne,0.5
SD-166233,POS03 - Terminal nie działa,2025-07-07 06:27:52.355000+02:00,Incydent,PL-00239 W-wa 35 Dzika,239,POS03 - Terminal nie działa,pos03 - terminal nie działa,inne,0.5
SD-166232,Problem z zalogowaniem kasjera,2025-07-07 06:20:58.061000+02:00,Incydent,PL-00077 W-wa 13 Pruszkow,077,Problem z zalogowaniem kasjera,problem z zalogowaniem kasjera,inne,0.5
SD-166231,POS6 - nie pinguje,2025-07-07 06:16:02.367000+02:00,Incydent,PL-00289 MOP Leka,289,POS6 - nie pinguje,pos6 - nie pinguje,inne,0.5
SD-166230,McDonald's Poland Coates Support Case 00372096 Acknowledgment,2025-07-07 06:14:51.160000+02:00,Usługa,pl-asista,pl-asista,McDonald's Poland Coates Support Case 00372096 Acknowledgment,mcdonald's poland coates support case 00372096 acknowledgment,inne,0.5
SD-166226,Zapomniane hasło,2025-07-07 05:45:43.254000+02:00,Incydent,PL-00259 Jelenia Gora 2,259,Zapomniane hasło,zapomniane hasło,inne,0.5
SD-166225,CSO30 - offline,2025-07-07 05:44:02.827000+02:00,Incydent,PL-00458 Airport - Landside,458,CSO30 - offline,cso30 - offline,inne,0.5
SD-166223,Kioski - nie chcą się uruchomić,2025-07-07 05:36:30.027000+02:00,Incydent,PL-00558 W-wa Warsaw Hub,558,Kioski - nie chcą się uruchomić,kioski - nie chcą się uruchomić,inne,0.5
SD-166222,Monitory z ofertą mccafe nie uruchamiają się.,2025-07-07 05:32:24.821000+02:00,Incydent,PL-00270 MOP Goleniow,270,Monitory z ofertą mccafe nie uruchamiają się.,monitory z ofertą mccafe nie uruchamiają się.,inne,0.5
SD-166221,Nie uruchamiają się monitory,2025-07-07 05:30:46.296000+02:00,Incydent,PL-00270 MOP Goleniow,270,Nie uruchamiają się monitory,nie uruchamiają się monitory,inne,0.5
SD-166219,kanapki lunczowe,2025-07-07 05:16:53.715000+02:00,Incydent,PL-00482 W-Wa 54 Wschodnia,482,kanapki lunczowe,kanapki lunczowe,inne,0.5
SD-166218,Dostępna przestrzeń,2025-07-07 05:13:37.398000+02:00,Incydent,PL-00314 Lublin 4,314,Dostępna przestrzeń,dostępna przestrzeń,inne,0.5
SD-166217,CSO - M na czerwonym tle po aktualizacji,2025-07-07 05:13:04.118000+02:00,Incydent,PL-00266 Krakow 13 Mogilany,266,CSO - M na czerwonym tle po aktualizacji,cso - m na czerwonym tle po aktualizacji,inne,0.5
SD-166214,CSO30 - zacięte ładowanie,2025-07-07 04:20:43.629000+02:00,Incydent,PL-00072 Rzeszow 1,072,CSO30 - zacięte ładowanie,cso30 - zacięte ładowanie,inne,0.5
SD-166213,"Kasy - newpos blocked, kioski niedostępne",2025-07-07 04:13:49.416000+02:00,Incydent,PL-00266 Krakow 13 Mogilany,266,"Kasy - newpos blocked, kioski niedostępne","kasy - newpos blocked, kioski niedostępne",inne,0.5
SD-166212,Zabezpieczenie paczki sprzedażowej po zamknięciu dnia w MyStore,2025-07-07 04:09:21.791000+02:00,Usługa,PL-00060 Lodz 02 Bazar,060,Zabezpieczenie paczki sprzedażowej po zamknięciu dnia w MyStore,zabezpieczenie paczki sprzedażowej po zamknięciu dnia w mystore,inne,0.5
SD-166211,MFA - Wygenerowanie nowych kodów,2025-07-07 04:04:50.701000+02:00,Usługa,PL-00393 Katowice 07 PKP,393,MFA - Wygenerowanie nowych kodów,mfa - wygenerowanie nowych kodów,inne,0.5
SD-166208,Brak możliwości zeskanowania karty mgr,2025-07-07 03:46:46.226000+02:00,Incydent,PL-00179 Kielce 3,179,Brak możliwości zeskanowania karty mgr,brak możliwości zeskanowania karty mgr,inne,0.5
SD-166207,MyStore - błędnie wpisana inwentaryzacja na posypce czekoladowej,2025-07-07 03:46:03.612000+02:00,Incydent,PL-00073 Bialystok 1,073,MyStore - błędnie wpisana inwentaryzacja na posypce czekoladowej,mystore - błędnie wpisana inwentaryzacja na posypce czekoladowej,inne,0.5
SD-166206,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.",2025-07-07 03:43:32.686000+02:00,Incydent,PL-00568 Pultusk,568,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166205,Zamknij / otwórz system POS - Way nie zmienił dnia biznesowego,2025-07-07 03:36:59.399000+02:00,Incydent,PL-00094 Legnica 1,094,Zamknij / otwórz system POS - Way nie zmienił dnia biznesowego,zamknij / otwórz system pos - way nie zmienił dnia biznesowego,inne,0.5
SD-166204,BackOffice - problem z uprawnieniami ,2025-07-07 03:29:42.787000+02:00,Incydent,PL-00540 Krakow Sliwiaka,540,BackOffice - problem z uprawnieniami,backoffice - problem z uprawnieniami,inne,0.5
SD-166203,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.",2025-07-07 03:27:47.255000+02:00,Incydent,pl-00626,626,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166201,MyStore - raport szybkości obsługi - brak czasów od godziny 20:00 za 06.07.,2025-07-07 03:16:28.944000+02:00,Incydent,PL-00622 Lukow,622,MyStore - raport szybkości obsługi - brak czasów od godziny 20:00 za 06.07.,mystore - raport szybkości obsługi - brak czasów od godziny 20:00 za 06.07.,MyStore – brak czasów szybkości obsługi,0.9
SD-166200,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.",2025-07-07 03:01:42.255000+02:00,Incydent,PL-00379 Nieporet,379,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166199,POS07 - offline,2025-07-07 02:58:48.386000+02:00,Incydent,pl-00626,626,POS07 - offline,pos07 - offline,inne,0.5
SD-166198,Kioski - niedostępne,2025-07-07 02:58:18.688000+02:00,Incydent,PL-00410 Swinoujscie,410,Kioski - niedostępne,kioski - niedostępne,inne,0.5
SD-166197,POS24 - nie zamknięty dzień biznesowy,2025-07-07 02:41:40.928000+02:00,Incydent,PL-00582 MOP Kochlice Wschód,582,POS24 - nie zamknięty dzień biznesowy,pos24 - nie zamknięty dzień biznesowy,inne,0.5
SD-166196,Nie można zamknąć dnia w MS - nie otwarto dnia na POS,2025-07-07 02:37:59.932000+02:00,Usługa,PL-00168 Tarnow 2,168,Nie można zamknąć dnia w MS - nie otwarto dnia na POS,nie można zamknąć dnia w ms - nie otwarto dnia na pos,inne,0.5
SD-166195,CSO35 - admin logon,2025-07-07 02:35:31.971000+02:00,Incydent,PL-00480 Kraków 18 Grodzka,480,CSO35 - admin logon,cso35 - admin logon,inne,0.5
SD-166193,POS07 - zamknięcie POS - nie przeszło na kasie z której było wykonywane,2025-07-07 02:25:59.035000+02:00,Incydent,Zagan PL-00687,687,POS07 - zamknięcie POS - nie przeszło na kasie z której było wykonywane,pos07 - zamknięcie pos - nie przeszło na kasie z której było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166192,POS07 - Waystation Offline,2025-07-07 02:23:29.879000+02:00,Incydent,PL-00582 MOP Kochlice Wschód,582,POS07 - Waystation Offline,pos07 - waystation offline,inne,0.5
SD-166191,Pytanie o statusy WRIN,2025-07-07 02:21:34.502000+02:00,Usługa,PL-00260 W-wa 37 Arkadia,260,Pytanie o statusy WRIN,pytanie o statusy wrin,inne,0.5
SD-166190,Zamknięcie POS - nie można przeprowadzić na żadnej z kas,2025-07-07 02:16:12.712000+02:00,Incydent,PL-00082 W-wa 12 Radzyminska,082,Zamknięcie POS - nie można przeprowadzić na żadnej z kas,zamknięcie pos - nie można przeprowadzić na żadnej z kas,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166189,MS9 - Brak zużycia na półproduktach za okres 1-3.07.,2025-07-07 02:07:55.817000+02:00,Usługa,PL-00608 Wyszkow,608,MS9 - Brak zużycia na półproduktach za okres 1-3.07.,ms9 - brak zużycia na półproduktach za okres 1-3.07.,inne,0.5
SD-166188,CSO26 - prośba o detach,2025-07-07 02:05:59.102000+02:00,Usługa,PL-00444 W-wa 49 Swietokrzyska,444,CSO26 - prośba o detach,cso26 - prośba o detach,inne,0.5
SD-166186,MyStore - nie można zamknąć dnia przez odbicia,2025-07-07 02:02:18.388000+02:00,Incydent,PL-00096 Czestochowa 3,096,MyStore - nie można zamknąć dnia przez odbicia,mystore - nie można zamknąć dnia przez odbicia,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-166185,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.",2025-07-07 01:58:47.635000+02:00,Incydent,PL-00458 Airport - Landside,458,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166184,MyStore - raport operacyjny brak dnia 06.07.,2025-07-07 01:57:29.255000+02:00,Incydent,PL-00408 Sierpc,408,MyStore - raport operacyjny brak dnia 06.07.,mystore - raport operacyjny brak dnia 06.07.,inne,0.5
SD-166183,CSO28 - prośba o detach,2025-07-07 01:56:54.163000+02:00,Usługa,PL-00563 Skarzysko Kamienna,563,CSO28 - prośba o detach,cso28 - prośba o detach,inne,0.5
SD-166182,POS07 - fiscal driver not started,2025-07-07 01:49:46.754000+02:00,Incydent,PL-00686 Słupca,686,POS07 - fiscal driver not started,pos07 - fiscal driver not started,inne,0.5
SD-166181,MyStore - nie wczytuje niczego,2025-07-07 01:49:20.845000+02:00,Incydent,Chodziez Chodziez,Chodziez,MyStore - nie wczytuje niczego,mystore - nie wczytuje niczego,inne,0.5
SD-166180,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.",2025-07-07 01:47:01.433000+02:00,Incydent,PL-00223 Piotrkow Trybunalski 2,223,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166179,POS06 - nie można się zalogować,2025-07-07 01:45:21.378000+02:00,Incydent,pl-00702,702,POS06 - nie można się zalogować,pos06 - nie można się zalogować,inne,0.5
SD-166177,POS07 - zamknięcie POS - nie przeszło na kasie z której było wykonywane,2025-07-07 01:41:33.075000+02:00,Incydent,PL-00690 Czestochowa Wojska Polskiego,690,POS07 - zamknięcie POS - nie przeszło na kasie z której było wykonywane,pos07 - zamknięcie pos - nie przeszło na kasie z której było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166176,Awaria drukarki,2025-07-07 01:37:30.563000+02:00,Incydent,PL-00229 Chojnice,229,Awaria drukarki,awaria drukarki,inne,0.5
SD-166175,"Uszkodzony port RJ-45, uszkodzony kabel",2025-07-07 01:34:04.751000+02:00,Incydent,PL-00229 Chojnice,229,"Uszkodzony port RJ-45, uszkodzony kabel","uszkodzony port rj-45, uszkodzony kabel",inne,0.5
SD-166174,POS - problem z zamknięciem,2025-07-07 01:33:47.124000+02:00,Incydent,PL-00353 Kobylka,353,POS - problem z zamknięciem,pos - problem z zamknięciem,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166173,Zamknij / otwórz system POS - Way nie zmienił dnia biznesowego,2025-07-07 01:30:42.125000+02:00,Incydent,PL-00188 Plock 1,188,Zamknij / otwórz system POS - Way nie zmienił dnia biznesowego,zamknij / otwórz system pos - way nie zmienił dnia biznesowego,inne,0.5
SD-166172,NewPOS - zamknięcie POS - błąd przetwarzania skryptu raportu,2025-07-07 01:23:03.573000+02:00,Incydent,PL-00443 Nowy Dwor Mazowiecki,443,NewPOS - zamknięcie POS - błąd przetwarzania skryptu raportu,newpos - zamknięcie pos - błąd przetwarzania skryptu raportu,inne,0.5
SD-166170,Na MAP01 uruchomił się MS Edge i rest prosi o pomoc,2025-07-07 01:22:02.289000+02:00,Usługa,PL-00587 Walcz,587,Na MAP01 uruchomił się MS Edge i rest prosi o pomoc,na map01 uruchomił się ms edge i rest prosi o pomoc,inne,0.5
SD-166169,POS03 - nie pinguje,2025-07-07 01:20:13.868000+02:00,Incydent,PL-00334 Tarnobrzeg,334,POS03 - nie pinguje,pos03 - nie pinguje,inne,0.5
SD-166168,MyStore - zaciął się podczas wprowadzania inwentaryzacji,2025-07-07 01:17:37.994000+02:00,Incydent,PL-00225 W-wa 31 Conrada,225,MyStore - zaciął się podczas wprowadzania inwentaryzacji,mystore - zaciął się podczas wprowadzania inwentaryzacji,inne,0.5
SD-166167,[Telefon Serwisowy] Zamkniecie przed remodelingiem ,2025-07-07 01:16:34.495000+02:00,Poważny Incydent,PL-00060 Lodz 02 Bazar,060,[Telefon Serwisowy] Zamkniecie przed remodelingiem,[telefon serwisowy] zamkniecie przed remodelingiem,inne,0.5
SD-166166,MyStore - depozyt bankowy - błędnie rozliczony,2025-07-07 01:15:03.284000+02:00,Incydent,PL-00554 Krapkowice,554,MyStore - depozyt bankowy - błędnie rozliczony,mystore - depozyt bankowy - błędnie rozliczony,inne,0.5
SD-166165,Zamiana linii DT - wykonanie działań po stronie rest,2025-07-07 01:14:29.883000+02:00,Usługa,PL-00398 Gdansk 11 Lotos,398,Zamiana linii DT - wykonanie działań po stronie rest,zamiana linii dt - wykonanie działań po stronie rest,inne,0.5
SD-166163,POS02 - waystation offline,2025-07-07 01:09:34.427000+02:00,Incydent,PL-00386 Sochaczew,386,POS02 - waystation offline,pos02 - waystation offline,inne,0.5
SD-166162,zamkniecie dnia biznesowego,2025-07-07 01:01:08.760000+02:00,Incydent,PL-00482 W-Wa 54 Wschodnia,482,zamkniecie dnia biznesowego,zamkniecie dnia biznesowego,inne,0.5
SD-166160,MyStore - brak zużycia POS za 06.07,2025-07-07 00:52:39.636000+02:00,Incydent,PL-00229 Chojnice,229,MyStore - brak zużycia POS za 06.07,mystore - brak zużycia pos za 06.07,inne,0.5
SD-166159,Waystation - nie zmienił się dzień biznesowy,2025-07-07 00:47:40.948000+02:00,Incydent,PL-00397 Mysłowice,397,Waystation - nie zmienił się dzień biznesowy,waystation - nie zmienił się dzień biznesowy,Waystation – Nieprawidłowy dzień biznesowy,0.9
SD-166158,Zamknij / otwórz system POS - nie można zamknąć systemu,2025-07-07 00:44:49.153000+02:00,Incydent,PL-00574 Andrychow,574,Zamknij / otwórz system POS - nie można zamknąć systemu,zamknij / otwórz system pos - nie można zamknąć systemu,inne,0.5
SD-166157,POS08 - zły dzień biznesowy,2025-07-07 00:41:50.192000+02:00,Incydent,PL-00452 Gdansk 14 Forum Gdansk Instore,452,POS08 - zły dzień biznesowy,pos08 - zły dzień biznesowy,inne,0.5
SD-166156,Pytanie na temat zamknięcia na okres remodelingu,2025-07-07 00:41:38.074000+02:00,Usługa,PL-00060 Lodz 02 Bazar,060,Pytanie na temat zamknięcia na okres remodelingu,pytanie na temat zamknięcia na okres remodelingu,inne,0.5
SD-166155,Zamknij / otwórz system POS - nie można zamknąć systemu,2025-07-07 00:39:45.298000+02:00,Incydent,PL-00382 Skierniewice,382,Zamknij / otwórz system POS - nie można zamknąć systemu,zamknij / otwórz system pos - nie można zamknąć systemu,inne,0.5
SD-166153,CSO27/28 - blokują zamknięcie dnia,2025-07-07 00:36:40.108000+02:00,Incydent,PL-00479 MOP Machnacz A1 W,479,CSO27/28 - blokują zamknięcie dnia,cso27/28 - blokują zamknięcie dnia,inne,0.5
SD-166152,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.",2025-07-07 00:35:50.572000+02:00,Incydent,PL-00024 Olsztyn 1,024,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166151,MyStore - zarządzanie kasetkami - zalogowana kasetka,2025-07-07 00:30:39.601000+02:00,Incydent,PL-00438 MOP Wisniowa Gora A1 E,438,MyStore - zarządzanie kasetkami - zalogowana kasetka,mystore - zarządzanie kasetkami - zalogowana kasetka,inne,0.5
SD-166150,POS01 - zamknięcie POS - nie przeszło na kasie z której było wykonywane,2025-07-07 00:29:51.515000+02:00,Incydent,PL-00419 MOP Brwinow A2 North,419,POS01 - zamknięcie POS - nie przeszło na kasie z której było wykonywane,pos01 - zamknięcie pos - nie przeszło na kasie z której było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166149,NewPOS - zamknięcie POS - błąd przetwarzania skryptu raportu,2025-07-07 00:25:40.220000+02:00,Incydent,PL-00538 MOP Pawliki S7,538,NewPOS - zamknięcie POS - błąd przetwarzania skryptu raportu,newpos - zamknięcie pos - błąd przetwarzania skryptu raportu,inne,0.5
SD-166147,Brak zużycia na półproduktach w wyżej wymienionym dniu.,2025-07-07 00:16:06.486000+02:00,Usługa,PL-00050 Bydgoszcz 3 Wyzyny,050,Brak zużycia na półproduktach w wyżej wymienionym dniu.,brak zużycia na półproduktach w wyżej wymienionym dniu.,inne,0.5
SD-166146,KVS - godzina do przodu,2025-07-07 00:15:46.036000+02:00,Incydent,PL-00410 Swinoujscie,410,KVS - godzina do przodu,kvs - godzina do przodu,inne,0.5
SD-166145,POS19 - no response message,2025-07-07 00:15:31.303000+02:00,Incydent,PL-00188 Plock 1,188,POS19 - no response message,pos19 - no response message,inne,0.5
SD-166143,POS - prośba o zamknięcie dnia,2025-07-07 00:05:34.821000+02:00,Usługa,PL-00503 Gdańsk 12 Lotnisko Airside,503,POS - prośba o zamknięcie dnia,pos - prośba o zamknięcie dnia,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-166142,Kiosk 26 - nie chce się uruchomić,2025-07-07 00:05:10.627000+02:00,Incydent,PL-00017 Czestochowa 2,017,Kiosk 26 - nie chce się uruchomić,kiosk 26 - nie chce się uruchomić,inne,0.5
SD-166141,Rest niepoprawnie rozliczyła kasetkę,2025-07-07 00:04:42.878000+02:00,Usługa,PL-00477 MOP Sieganow,477,Rest niepoprawnie rozliczyła kasetkę,rest niepoprawnie rozliczyła kasetkę,inne,0.5
SD-166140,POS01 - zacięte zamówienie,2025-07-07 00:01:46.400000+02:00,Incydent,PL-00483 MOP Sosnowiec S1,483,POS01 - zacięte zamówienie,pos01 - zacięte zamówienie,inne,0.5
SD-166138,Brak zużycia na wszystkich PP - 06.07 - aktualny dzień biznesowy,2025-07-06 23:59:49.543000+02:00,Usługa,pl-00120,120,Brak zużycia na wszystkich PP - 06.07 - aktualny dzień biznesowy,brak zużycia na wszystkich pp - 06.07 - aktualny dzień biznesowy,inne,0.5
SD-166137,CSO27 - Admin logon,2025-07-06 23:58:06.845000+02:00,Incydent,PL-00262 Krakow 11 ECE IS,262,CSO27 - Admin logon,cso27 - admin logon,inne,0.5
SD-166136,POS01 - nie działa terminal,2025-07-06 23:56:22.490000+02:00,Incydent,PL-00553 Kutno 02,553,POS01 - nie działa terminal,pos01 - nie działa terminal,inne,0.5
SD-166135,CFS - brak obrazu z kamery linia 1,2025-07-06 23:49:16.295000+02:00,Incydent,PL-00398 Gdansk 11 Lotos,398,CFS - brak obrazu z kamery linia 1,cfs - brak obrazu z kamery linia 1,inne,0.5
SD-166134,POS01 - kasa się zacięła podczas próby płatności kartą,2025-07-06 23:49:15.031000+02:00,Incydent,PL-00595 Znin,595,POS01 - kasa się zacięła podczas próby płatności kartą,pos01 - kasa się zacięła podczas próby płatności kartą,inne,0.5
SD-166133,Prośba o wyłączenie MOP,2025-07-06 23:42:16.148000+02:00,Usługa,PL-00410 Swinoujscie,410,Prośba o wyłączenie MOP,prośba o wyłączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-166132,NewPOS - zamknięcie POS - błąd przetwarzania skryptu raportu,2025-07-06 23:36:05.660000+02:00,Incydent,PL-00374 W-wa 47 Wal Miedzeszynski,374,NewPOS - zamknięcie POS - błąd przetwarzania skryptu raportu,newpos - zamknięcie pos - błąd przetwarzania skryptu raportu,inne,0.5
SD-166131,Drive SBS - pytanie jak wykonać ,2025-07-06 23:34:08.588000+02:00,Usługa,PL-00398 Gdansk 11 Lotos,398,Drive SBS - pytanie jak wykonać,drive sbs - pytanie jak wykonać,inne,0.5
SD-166130,Brak zaciągniętych danych na wszystkich produktach z dnia 05.07.25 w sekcji inwentaryzacja,2025-07-06 23:28:20.356000+02:00,Incydent,PL-00274 Gniezno,274,Brak zaciągniętych danych na wszystkich produktach z dnia 05.07.25 w sekcji inwentaryzacja,brak zaciągniętych danych na wszystkich produktach z dnia 05.07.25 w sekcji inwentaryzacja,inne,0.5
SD-166129,Zamknięcie POS - prośba o zamknięcie i otwarcie dnia,2025-07-06 23:18:40.093000+02:00,Usługa,PL-00462 Airport - Airside,462,Zamknięcie POS - prośba o zamknięcie i otwarcie dnia,zamknięcie pos - prośba o zamknięcie i otwarcie dnia,inne,0.5
SD-166128,MyStore - problem z dobiciem czasowym,2025-07-06 23:08:52.465000+02:00,Incydent,PL-00160 Radom 4 Czarnieckiego,160,MyStore - problem z dobiciem czasowym,mystore - problem z dobiciem czasowym,inne,0.5
SD-166110,Błędne ceny,2025-07-06 22:59:48.895000+02:00,Incydent,PL-00371 MOP Rogoziniec,371,Błędne ceny,błędne ceny,inne,0.5
SD-166109,MOP - Prośba o wyłączenie MOP,2025-07-06 22:59:38.443000+02:00,Usługa,PL-00455 Grodzisk Wielkopolski,455,MOP - Prośba o wyłączenie MOP,mop - prośba o wyłączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-166108,Office - czarny ekran,2025-07-06 22:54:55.008000+02:00,Incydent,PL-00612 Gdynia Szperk,612,Office - czarny ekran,office - czarny ekran,inne,0.5
SD-166107,POS08 - nie wyszedł raport po zamknięciu dnia,2025-07-06 22:51:16.714000+02:00,Usługa,PL-00300 W-wa 41 Zlote Tarasy,300,POS08 - nie wyszedł raport po zamknięciu dnia,pos08 - nie wyszedł raport po zamknięciu dnia,inne,0.5
SD-166106,MyStore - brak czasów od 22:00 o 22:51,2025-07-06 22:48:07.835000+02:00,Incydent,PL-00304 Ostrowiec Swietokrzyski,304,MyStore - brak czasów od 22:00 o 22:51,mystore - brak czasów od 22:00 o 22:51,inne,0.5
SD-166089,Prośba o wyłączenie serwerów po 0:00,2025-07-06 22:35:44.194000+02:00,Usługa,PL-00278 Dabrowa Gornicza 2,278,Prośba o wyłączenie serwerów po 0:00,prośba o wyłączenie serwerów po 0:00,inne,0.5
SD-166088,TAP45 - niepoprawnie uruchomił się po rozładowaniu,2025-07-06 22:25:24.367000+02:00,Incydent,PL-00168 Tarnow 2,168,TAP45 - niepoprawnie uruchomił się po rozładowaniu,tap45 - niepoprawnie uruchomił się po rozładowaniu,inne,0.5
SD-166087,Ekran pos1 nie chce się zrestartować ,2025-07-06 22:15:06.079000+02:00,Incydent,PL-00438 MOP Wisniowa Gora A1 E,438,Ekran pos1 nie chce się zrestartować,ekran pos1 nie chce się zrestartować,inne,0.5
SD-166085,MS9 - Prośba o restart hasła ,2025-07-06 21:42:27.341000+02:00,Usługa,PL-00300 W-wa 41 Zlote Tarasy,300,MS9 - Prośba o restart hasła,ms9 - prośba o restart hasła,inne,0.5
SD-166082,POS03 - nie pinguje,2025-07-06 21:06:17.054000+02:00,Incydent,PL-00545 Koscierzyna,545,POS03 - nie pinguje,pos03 - nie pinguje,inne,0.5
SD-166080,TAP45 - autologowanie nie działa,2025-07-06 20:28:42.149000+02:00,Incydent,PL-00168 Tarnow 2,168,TAP45 - autologowanie nie działa,tap45 - autologowanie nie działa,inne,0.5
